date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2024-02-29,ACCD,USD,0001481646,2024-04-26,2024-04-25 17:43:22,2024,FY,185718000.0,51315000.0,237033000.0,27702000.0,1.0,15808000.0,280543000.0,47480000.0,278191000.0,165407000.0,443598000.0,0.0,0.0,16529999.0,507607999.0,1.0,788151000.0,13749000.0,7089000.0,1732000.0,34770000.0,52242000.0,107850000.0,208482000.0,121000.0,26076999.0,156000.0,234835999.0,1.0,26077000.0,342686000.0,0.0,8000.0,-1054098999.0,-47000.0,1499602999.0,445465000.0,445465000.0,788151000.0,0.0,788151000.0,51315000.0,241648000.0,55930000.0,https://www.sec.gov/Archives/edgar/data/1481646/000148164624000020/0001481646-24-000020-index.htm,https://www.sec.gov/Archives/edgar/data/1481646/000148164624000020/accd-20240229.htm
2023-02-28,ACCD,USD,0001481646,2023-04-28,2023-04-27 21:32:50,2023,FY,321083000.0,0.0,321083000.0,26695000.0,4022000.0,14149000.0,365949000.0,44288000.0,278191000.0,203202000.0,481393000.0,0.0,0.0,11439000.0,537120000.0,0.0,903069000.0,10155000.0,7284000.0,528000.0,50885000.0,51090000.0,119414000.0,309512000.0,154000.0,0.0,203000.0,309869000.0,0.0,34473000.0,429283000.0,1.1920928955078125e-07,7000.0,-954294000.0,-1.1368683772161603e-07,1428073000.0,473786000.0,473786000.0,903069000.0,0.0,903069000.0,0.0,316796000.0,-4287000.0,https://www.sec.gov/Archives/edgar/data/1481646/000155837023007137/0001558370-23-007137-index.htm,https://www.sec.gov/Archives/edgar/data/1481646/000155837023007137/accd-20230228x10k.htm
2022-02-28,ACCD,USD,0001481646,2022-05-02,2022-05-02 06:04:59,2022,FY,365853000.0,0.0,365853000.0,30801000.0,3015000.0,9468000.0,409137000.0,44923000.0,577896000.0,244690000.0,822586000.0,0.0,0.0,8883000.0,876392000.0,0.0,1285529000.0,7837000.0,6589000.0,769000.0,47138000.0,50189000.0,111753000.0,313152000.0,268000.0,0.0,4562000.0,317982000.0,0.0,39075000.0,429735000.0,0.0,7000.0,-494644000.0,0.0,1350431000.0,855794000.0,855794000.0,1285529000.0,0.0,1285529000.0,0.0,319741000.0,-46112000.0,https://www.sec.gov/Archives/edgar/data/1481646/000155837022006561/0001558370-22-006561-index.htm,https://www.sec.gov/Archives/edgar/data/1481646/000155837022006561/accd-20220228x10k.htm
2021-02-28,ACCD,USD,0001481646,2021-05-07,2021-05-07 17:06:06,2021,FY,433884000.0,0.0,433884000.0,11837000.0,2303000.0,5957000.0,453981000.0,9227000.0,4013000.0,604000.0,4617000.0,0.0,0.0,7685000.0,21529000.0,0.0,475510000.0,7390000.0,0.0,1074000.0,30894000.0,40791000.0,79075000.0,0.0,395000.0,0.0,5192000.0,5587000.0,0.0,0.0,84662000.0,475510000.0,6000.0,-371520000.0,-475510000.0,762362000.0,390848000.0,390848000.0,475510000.0,0.0,475510000.0,0.0,0.0,-433884000.0,https://www.sec.gov/Archives/edgar/data/1481646/000155837021006527/0001558370-21-006527-index.htm,https://www.sec.gov/Archives/edgar/data/1481646/000155837021006527/accd-20210228x10k.htm
2020-02-29,ACCD,USD,0001481646,2020-02-29,2020-02-29 00:00:00,2020,FY,84321000.0,0.0,84321000.0,1189000.0,1647000.0,12944000.0,100101000.0,13625000.0,4013000.0,2054000.0,6067000.0,0.0,0.0,4621000.0,24313000.0,0.0,124414000.0,5273000.0,0.0,512000.0,33593000.0,31092000.0,69958000.0,72310000.0,396000.0,0.0,5523000.0,78229000.0,0.0,0.0,148187000.0,233022000.0,4000.0,-320868000.0,-233022000.0,297091000.0,-23773000.0,-23773000.0,124414000.0,0.0,124414000.0,0.0,72310000.0,-12011000.0,,
2023-12-31,ACCO,USD,0000712034,2024-02-23,2024-02-23 13:07:51,2023,FY,66400000.0,0.0,66400000.0,430700000.0,327500000.0,30800000.0,855400000.0,261100000.0,590000000.0,815700000.0,1405700000.0,3200000.0,104700000.0,14700000.0,1789400000.0,0.0,2644800000.0,183700000.0,57200000.0,0.0,157300000.0,143800000.0,542000000.0,959000000.0,157600000.0,125600000.0,73600000.0,1315800000.0,0.0,97300000.0,1857800000.0,0.0,1000000.0,-556000000.0,-526300000.0,1868300000.0,787000000.0,787000000.0,2644800000.0,0.0,2644800000.0,3200000.0,1016200000.0,949800000.0,https://www.sec.gov/Archives/edgar/data/712034/000095017024019211/0000950170-24-019211-index.htm,https://www.sec.gov/Archives/edgar/data/712034/000095017024019211/acco-20231231.htm
2022-12-31,ACCO,USD,0000712034,2023-02-24,2023-02-24 15:26:41,2022,FY,62200000.0,0.0,62200000.0,384100000.0,395200000.0,40800000.0,882300000.0,273900000.0,671500000.0,847000000.0,1518500000.0,4900000.0,99700000.0,15400000.0,1912400000.0,0.0,2794700000.0,239500000.0,81200000.0,0.0,115900000.0,152400000.0,589000000.0,1011700000.0,145200000.0,144100000.0,94600000.0,1395600000.0,0.0,96400000.0,1984600000.0,0.0,1000000.0,-504400000.0,-540300000.0,1853800000.0,810100000.0,810100000.0,2794700000.0,0.0,2794700000.0,4900000.0,1092900000.0,1030700000.0,https://www.sec.gov/Archives/edgar/data/712034/000095017023004360/0000950170-23-004360-index.htm,https://www.sec.gov/Archives/edgar/data/712034/000095017023004360/acco-20221231.htm
2021-12-31,ACCO,USD,0000712034,2022-02-23,2022-02-23 15:50:15,2021,FY,41200000.0,0.0,41200000.0,416100000.0,428000000.0,39600000.0,924900000.0,319800000.0,802500000.0,902200000.0,1704700000.0,10200000.0,115900000.0,15800000.0,2166400000.0,0.0,3091300000.0,308200000.0,67400000.0,0.0,158300000.0,174700000.0,708600000.0,1043100000.0,222300000.0,145200000.0,107300000.0,1517900000.0,0.0,113400000.0,2226500000.0,0.0,1000000.0,-462000000.0,-535500000.0,1861300000.0,864800000.0,864800000.0,3091300000.0,0.0,3091300000.0,10200000.0,1110500000.0,1069300000.0,https://www.sec.gov/Archives/edgar/data/712034/000071203422000009/0000712034-22-000009-index.htm,https://www.sec.gov/Archives/edgar/data/712034/000071203422000009/abd-20211231.htm
2020-12-31,ACCO,USD,0000712034,2021-02-26,2021-02-26 09:37:11,2020,FY,36600000.0,0.0,36600000.0,356000000.0,305100000.0,30500000.0,728200000.0,330600000.0,827400000.0,977000000.0,1804400000.0,32100000.0,136500000.0,16900000.0,2320500000.0,0.0,3048700000.0,180200000.0,99100000.0,0.0,132400000.0,145200000.0,556900000.0,1131100000.0,317100000.0,170600000.0,130300000.0,1749100000.0,0.0,99100000.0,2306000000.0,0.0,1000000.0,-537300000.0,-564200000.0,1843200000.0,742700000.0,742700000.0,3048700000.0,0.0,3048700000.0,32100000.0,1230200000.0,1193600000.0,https://www.sec.gov/Archives/edgar/data/712034/000071203421000015/0000712034-21-000015-index.htm,https://www.sec.gov/Archives/edgar/data/712034/000071203421000015/abd-20201231.htm
2019-12-31,ACCO,USD,0000712034,2020-02-27,2020-02-27 16:48:45,2019,FY,27800000.0,0.0,27800000.0,453700000.0,283300000.0,41200000.0,806000000.0,369000000.0,718600000.0,758600000.0,1477200000.0,0.0,119000000.0,17400000.0,1982600000.0,0.0,2788600000.0,245700000.0,55000000.0,0.0,148200000.0,139900000.0,588800000.0,867000000.0,283200000.0,177500000.0,98400000.0,1426100000.0,0.0,111600000.0,2014900000.0,0.0,1000000.0,-574200000.0,-505700000.0,1852600000.0,773700000.0,773700000.0,2788600000.0,0.0,2788600000.0,0.0,922000000.0,894200000.0,https://www.sec.gov/Archives/edgar/data/712034/000071203420000013/0000712034-20-000013-index.htm,https://www.sec.gov/Archives/edgar/data/712034/000071203420000013/acco-2019xq410k.htm
2022-12-31,ACER,USD,0001069308,2023-03-27,2023-03-27 16:11:13,2022,FY,2329218.0,0.0,2329218.0,0.0,0.0,20188.0,3516698.0,214578.0,7647267.0,0.0,7647267.0,0.0,0.0,245683.0,8107528.0,1.8189894035458565e-12,11624226.0,3813280.0,2430555.0,0.0,0.0,12707865.0,18951700.0,9433798.0,0.0,-122156000.0,122156000.0,9433798.0,0.0,249590.0,28385498.0,0.0,1962.0,-140747269.0,0.0,123984035.0,-16761272.0,-16761272.0,11624226.0,0.0,11624226.0,0.0,11864353.0,9535135.0,https://www.sec.gov/Archives/edgar/data/1069308/000095017023009992/0000950170-23-009992-index.htm,https://www.sec.gov/Archives/edgar/data/1069308/000095017023009992/acer-20221231.htm
2021-12-31,ACER,USD,0001069308,2022-03-02,2022-03-02 17:27:30,2021,FY,12710762.0,0.0,12710762.0,5000000.0,1094229.0,9283625.0,28088616.0,114112.0,7647267.0,0.0,7647267.0,0.0,0.0,406956.0,8168335.0,0.0,36256951.0,1405734.0,184340.0,0.0,18254131.0,9265745.0,29109950.0,209497.0,0.0,0.0,8661109.0,8870606.0,0.0,393837.0,37980556.0,0.0,1431.0,-114509954.0,0.0,112784918.0,-1723605.0,-1723605.0,36256951.0,0.0,36256951.0,0.0,393837.0,-12316925.0,https://www.sec.gov/Archives/edgar/data/1069308/000156459022008350/0001564590-22-008350-index.htm,https://www.sec.gov/Archives/edgar/data/1069308/000156459022008350/acer-10k_20211231.htm
2020-12-31,ACER,USD,0001069308,2021-03-01,2021-03-01 16:46:06,2020,FY,5761568.0,0.0,5761568.0,0.0,0.0,679.4610000000008,6441029.0,130081.0,7647267.0,0.0,7647267.0,0.0,0.0,395311.0,8172659.0,1.8189894035458565e-12,14613688.0,1672109.0,274172.0,0.0,3781101.0,418164.0,6145546.0,90139.0,0.0,0.0,153669.0,243808.0,0.0,364311.0,6389354.0,0.0,1324.0,-99135961.0,0.0,107358971.0,8224334.0,8224334.0,14613688.0,0.0,14613688.0,0.0,364311.0,-5397257.0,https://www.sec.gov/Archives/edgar/data/1069308/000156459021009909/0001564590-21-009909-index.htm,https://www.sec.gov/Archives/edgar/data/1069308/000156459021009909/acer-10k_20201231.htm
2019-12-31,ACER,USD,0001069308,2020-03-18,2020-03-18 17:22:57,2019,FY,12077640.0,0.0,12077640.0,0.0,0.0,807.3559999999986,12884996.0,193974.0,7647267.0,118600.0,7765867.0,0.0,0.0,620674.0,8580515.0,0.0,21465511.0,561090.0,263392.0,0.0,0.0,1944431.0,2768913.0,326282.0,0.0,0.0,0.0,326282.0,0.0,589674.0,3095195.0,0.0,1010.0,-76250512.0,0.0,94619818.0,18370316.0,18370316.0,21465511.0,0.0,21465511.0,0.0,589674.0,-11487966.0,https://www.sec.gov/Archives/edgar/data/1069308/000156459020011639/0001564590-20-011639-index.htm,https://www.sec.gov/Archives/edgar/data/1069308/000156459020011639/acer-10k_20191231.htm
2018-12-31,ACER,USD,0001069308,2019-03-07,2019-03-07 16:11:31,2018,FY,41671284.0,0.0,41671284.0,0.0,0.0,1075021.0,42746305.0,130867.0,7647267.0,118600.0,7765867.0,0.0,0.0,20380.0,7917114.0,0.0,50663419.0,1033829.0,0.0,0.0,0.0,4546432.0,5580261.0,0.0,0.0,0.0,0.0,1033829.0,-1033829.0,0.0,5580261.0,0.0,1009.0,-46832543.0,-31662.0,91946354.0,45083158.0,45083158.0,50663419.0,0.0,50663419.0,0.0,0.0,-41671284.0,https://www.sec.gov/Archives/edgar/data/1069308/000156459019006779/0001564590-19-006779-index.htm,https://www.sec.gov/Archives/edgar/data/1069308/000156459019006779/acer-10k_20181231.htm
2023-12-31,ACET,USD,0001720580,2024-03-19,2024-03-19 16:15:03,2023,FY,159711000.0,0.0,159711000.0,0.0,0.0,2561000.0,162272000.0,44201000.0,0.0,0.0,0.0,0.0,0.0,821999.0,45022999.0,1.0,207295000.0,2625000.0,3221000.0,0.0,0.0,13441000.0,19287000.0,17703000.0,0.0,0.0,130000.0,17833000.0,0.0,17703000.0,37120000.0,0.0,4000.0,-380772000.0,5.6843418860808015e-08,550943000.0,170175000.0,170175000.0,207295000.0,0.0,207295000.0,0.0,20924000.0,-138787000.0,https://www.sec.gov/Archives/edgar/data/1720580/000095017024033482/0000950170-24-033482-index.htm,https://www.sec.gov/Archives/edgar/data/1720580/000095017024033482/acet-20231231.htm
2022-12-31,ACET,USD,0001720580,2023-03-15,2023-03-15 16:07:08,2022,FY,257656000.0,0.0,257656000.0,435000.0,2567000.0,380000.0,261038000.0,48979000.0,19462000.0,0.0,19462000.0,0.0,0.0,1211000.0,69652000.0,0.0,330690000.0,4404000.0,2492000.0,0.0,0.0,12811000.0,19707000.0,18531000.0,0.0,0.0,114000.0,18645000.0,0.0,21023000.0,38352000.0,0.0,4000.0,-238114000.0,2.8421709430404007e-08,-4000.0000000298023,-238114000.0,-238114000.0,-199762000.0,0.0,-199762000.0,0.0,21023000.0,-236633000.0,https://www.sec.gov/Archives/edgar/data/1720580/000095017023008130/0000950170-23-008130-index.htm,https://www.sec.gov/Archives/edgar/data/1720580/000095017023008130/acet-20221231.htm
2021-12-31,ACET,USD,0001720580,2022-03-15,2022-03-15 16:16:37,2021,FY,277544000.0,0.0,277544000.0,214000.0,4678000.0,2000.0,282438000.0,35001000.0,19462000.0,0.0,19462000.0,150000.0,-150000.0,2037000.0,56500000.0,0.0,338938000.0,3263000.0,1567000.0,0.0,4805000.0,6682000.0,16317000.0,19377000.0,0.0,0.0,115000.0,19492000.0,0.0,20944000.0,35809000.0,338938000.0,4000.0,-168324000.0,-338938000.0,-4000.0,-168324000.0,-168324000.0,-132515000.0,0.0,-132515000.0,150000.0,20944000.0,-256600000.0,https://www.sec.gov/Archives/edgar/data/1720580/000095017022003753/0000950170-22-003753-index.htm,https://www.sec.gov/Archives/edgar/data/1720580/000095017022003753/acet-20211231.htm
2020-12-31,ACET,USD,0001720580,2021-03-12,2021-03-11 21:46:22,2020,FY,84330000.0,10284000.0,94614000.0,2731000.0,-3094000.0,363000.0,94614000.0,25856000.0,20089000.0,1190000.0,21279000.0,4527000.0,-4527000.0,12086000.0,59221000.0,0.0,153835000.0,1552000.0,1215000.0,0.0,13980000.0,-2767000.0,13980000.0,20424000.0,224651000.0,125000.0,980000.0,246180000.0,-216152000.0,21639000.0,44008000.0,153835000.0,2000.0,-106325000.0,24000.0,-153861000.0,-106325000.0,-106325000.0,153835000.0,0.0,153835000.0,10284000.0,21639000.0,-62691000.0,https://www.sec.gov/Archives/edgar/data/1720580/000156459021012664/0001564590-21-012664-index.htm,https://www.sec.gov/Archives/edgar/data/1720580/000156459021012664/acet-10k_20201231.htm
2019-12-31,ACET,USD,0001720580,2020-03-12,2020-03-12 16:18:12,2019,FY,10607000.0,51793000.0,62400000.0,935000.0,672000.0,179000.0,64186000.0,2121000.0,0.0,0.0,0.0,10588000.0,0.0,4692000.0,17401000.0,0.0,81587000.0,1052000.0,0.0,0.0,10993000.0,2820000.0,14865000.0,114083000.0,10890000.0,-114083000.0,116198000.0,127088000.0,0.0,0.0,141953000.0,115964000.0,4000.0,-69647000.0,23000.0,-106710000.0,-60366000.0,-60366000.0,81587000.0,0.0,81587000.0,62381000.0,114083000.0,103476000.0,https://www.sec.gov/Archives/edgar/data/1720580/000156459020010474/0001564590-20-010474-index.htm,https://www.sec.gov/Archives/edgar/data/1720580/000156459020010474/torc-10k_20191231.htm
2023-12-31,ACGL,USD,0000947484,2024-02-23,2024-02-23 15:13:41,2023,FY,1498000000.0,2564000000.0,8026000000.0,13522000000.0,-7624000000.0,10819000000.0,10819000000.0,125000000.0,345000000.0,386000000.0,731000000.0,7462000000.0,1180000000.0,29355000000.0,38853000000.0,0.0,49672000000.0,3817000000.0,0.0,20000000.0,0.0,16214000000.0,20031000000.0,2726000000.0,0.0,0.0,8560000000.0,11286000000.0,0.0,156000000.0,31317000000.0,830000000.0,1000000.0,20295000000.0,-676000000.0,-2097000000.0,18353000000.0,18355000000.0,49672000000.0,2000000.0,49672000000.0,10026000000.0,2882000000.0,1384000000.0,https://www.sec.gov/Archives/edgar/data/947484/000094748424000020/0000947484-24-000020-index.htm,https://www.sec.gov/Archives/edgar/data/947484/000094748424000020/acgl-20231231.htm
2022-12-31,ACGL,USD,0000947484,2023-02-24,2023-02-24 13:13:42,2022,FY,855118000.0,21014451000.0,21869569000.0,11919724000.0,0.0,-33770618000.0,18675000.0,123083000.0,342073000.0,462216000.0,804289000.0,26613334000.0,-1646170000.0,-25090247000.0,804289000.0,47167543000.0,47990507000.0,3263903000.0,0.0,40600000.0,-1646170000.0,1646170000.0,3263903000.0,2725410000.0,0.0,-1646170000.0,-2725410000.0,-1646170000.0,33451872000.0,151890000.0,35069605000.0,830000000.0,654000.0,15892065000.0,-1646170000.0,-2166476000.0,12910073000.0,12920902000.0,47990507000.0,10829000.0,47990507000.0,28270024000.0,2725410000.0,1870292000.0,https://www.sec.gov/Archives/edgar/data/947484/000094748423000015/0000947484-23-000015-index.htm,https://www.sec.gov/Archives/edgar/data/947484/000094748423000015/acgl-20221231.htm
2021-12-31,ACGL,USD,0000947484,2022-02-25,2022-02-25 10:08:14,2021,FY,858668000.0,21536995000.0,22395663000.0,10342706000.0,-8055785000.0,8055785000.0,32738369000.0,26759844000.0,344865000.0,600118000.0,944983000.0,25750261000.0,-64600000.0,-26695244000.0,26695244000.0,-14332668000.0,45100945000.0,3415380000.0,0.0,14800000.0,0.0,-3415380000.0,3415380000.0,2724394000.0,0.0,0.0,-2724394000.0,2724394000.0,25406042000.0,126711000.0,31545816000.0,830000000.0,648000.0,14455868000.0,-64600000.0,-1676020000.0,13545896000.0,13555129000.0,45100945000.0,9233000.0,45100945000.0,27783990000.0,2724394000.0,1865726000.0,https://www.sec.gov/Archives/edgar/data/947484/000094748422000015/0000947484-22-000015-index.htm,https://www.sec.gov/Archives/edgar/data/947484/000094748422000015/acgl-20211231.htm
2020-12-31,ACGL,USD,0000947484,2021-02-26,2021-02-26 14:22:35,2020,FY,906448000.0,20642747000.0,21549195000.0,8552312000.0,-8020026000.0,8020026000.0,30101507000.0,24339434000.0,314629000.0,378234000.0,692863000.0,24135466000.0,488895000.0,-24828329000.0,24828329000.0,-11647539000.0,43282297000.0,2678825000.0,155687000.0,9200000.0,0.0,-2834512000.0,2834512000.0,2861113000.0,0.0,0.0,-2861113000.0,2861113000.0,23599231000.0,136015000.0,29294856000.0,780000000.0,643000.0,12362463000.0,488895000.0,-526115000.0,13105886000.0,13987441000.0,43282297000.0,881555000.0,43282297000.0,28553005000.0,3016800000.0,2110352000.0,https://www.sec.gov/Archives/edgar/data/947484/000094748421000028/0000947484-21-000028-index.htm,https://www.sec.gov/Archives/edgar/data/947484/000094748421000028/acgl-20201231.htm
2019-12-31,ACGL,USD,0000947484,2020-02-28,2020-02-28 17:07:41,2019,FY,726230000.0,18689997000.0,19416227000.0,8244993000.0,-6277505000.0,6277505000.0,27661220000.0,24539862000.0,326551000.0,411532000.0,738083000.0,24013870000.0,212091000.0,-24751953000.0,24751953000.0,-14527812000.0,37885361000.0,2786532000.0,484287000.0,13500000.0,0.0,-3270819000.0,3270819000.0,1871626000.0,0.0,0.0,-1871626000.0,1871626000.0,20427364000.0,150519000.0,25569809000.0,780000000.0,638000.0,11021006000.0,212091000.0,-516364000.0,11497371000.0,12315552000.0,37885361000.0,818181000.0,37885361000.0,24038003000.0,2355913000.0,1629683000.0,https://www.sec.gov/Archives/edgar/data/947484/000094748420000012/0000947484-20-000012-index.htm,https://www.sec.gov/Archives/edgar/data/947484/000094748420000012/a201910-k.htm
2021-12-31,ACH,CNY,0001161611,2022-04-22,2022-04-22 08:52:14,2021,FY,17853244000.0,693068000.0,18546312000.0,7696001000.0,18677875000.0,3793855000.0,48714043000.0,102957585000.0,3509515000.0,19099475000.0,22608990000.0,13227131000.0,1386147000.0,3483001000.0,143662854000.0,0.0,192376897000.0,10946272000.0,24506122000.0,2131436000.0,2177072000.0,14551326000.0,52180792000.0,64095849000.0,312465000.0,1378519000.0,1625775000.0,67412608000.0,0.0,12594455000.0,119593400000.0,0.0,17022673000.0,6824227000.0,30919358000.0,2498429000.0,57264687000.0,57264687000.0,176858087000.0,0.0,176858087000.0,13920199000.0,88601971000.0,70748727000.0,https://www.sec.gov/Archives/edgar/data/1161611/000110465922048663/0001104659-22-048663-index.htm,https://www.sec.gov/Archives/edgar/data/1161611/000110465922048663/ach-20211231x20f.htm
2020-12-31,ACH,CNY,0001161611,2021-04-22,2021-04-22 07:06:55,2020,FY,9631152000.0,1082074000.0,10713226000.0,13031176000.0,19856754000.0,2602536000.0,46203692000.0,111861447000.0,3509857000.0,13812713000.0,17322570000.0,14074666000.0,1481235000.0,3958074000.0,148697992000.0,0.0,194901684000.0,9972937000.0,34707283000.0,1368267000.0,1399339000.0,16547667000.0,62627226000.0,57518097000.0,423924000.0,1437087000.0,1723634000.0,61102742000.0,0.0,7086151000.0,123729968000.0,0.0,17022673000.0,-1741596000.0,34564504000.0,4486429000.0,54332010000.0,54332010000.0,178061978000.0,0.0,178061978000.0,15156740000.0,92225380000.0,82594228000.0,https://www.sec.gov/Archives/edgar/data/1161611/000110465921053404/0001104659-21-053404-index.htm,https://www.sec.gov/Archives/edgar/data/1161611/000110465921053404/a21-1450_220f.htm
2019-12-31,ACH,CNY,0001161611,2020-04-22,2020-04-22 14:09:30,2019,FY,7759190000.0,4688641000.0,12447831000.0,13850952000.0,19515420000.0,2899549000.0,48713752000.0,117164561000.0,3510892000.0,13124722000.0,16635614000.0,15137234000.0,1522216000.0,3897287000.0,154356912000.0,0.0,203070664000.0,7858214000.0,42286604000.0,1159101000.0,1638826000.0,17386084000.0,69169728000.0,59243563000.0,497381000.0,1712739000.0,1722193000.0,63175876000.0,0.0,15387871000.0,132345604000.0,0.0,17022673000.0,-2216946000.0,39853906000.0,0.0,54659633000.0,54659633000.0,187005237000.0,0.0,187005237000.0,19825875000.0,101530167000.0,93770977000.0,https://www.sec.gov/Archives/edgar/data/1161611/000138713120004040/0001387131-20-004040-index.htm,https://www.sec.gov/Archives/edgar/data/1161611/000138713120004040/ach-20f_123119.htm
2018-12-31,ACH,CNY,0001161611,2018-12-31,2018-12-30 19:00:00,2018,FY,19130652000.0,546170000.0,19676822000.0,14369600000.0,20459668000.0,4389144000.0,58895234000.0,115798447000.0,3510633000.0,4852681000.0,8363314000.0,11486636000.0,1542569000.0,4789914000.0,141980880000.0,0.0,200876114000.0,8568438000.0,47513582000.0,1197514000.0,1579322000.0,17087215000.0,74748557000.0,54207386000.0,687550000.0,1812805000.0,1750614000.0,58458355000.0,0.0,5689175000.0,133206912000.0,0.0,14903798000.0,-2816481000.0,40327573000.0,0.0,52414890000.0,52414890000.0,185621802000.0,0.0,185621802000.0,12032806000.0,101720968000.0,82590316000.0,,
2017-12-31,ACH,CNY,0001161611,2017-12-31,2017-12-30 19:00:00,2017,FY,27750686000.0,1015723000.0,28766409000.0,15155773000.0,20346709000.0,4080415000.0,68349306000.0,105091703000.0,2345930000.0,3834392000.0,6180322000.0,14870855000.0,1602825000.0,4051605000.0,131797310000.0,0.0,200146616000.0,9349450000.0,62752570000.0,1028935000.0,1028935000.0,16845947000.0,89976902000.0,40289703000.0,1582896000.0,993742000.0,1789494000.0,44655835000.0,0.0,12425963000.0,134632737000.0,0.0,14903798000.0,-3368095000.0,27942747000.0,0.0,39478450000.0,39478450000.0,174111187000.0,0.0,174111187000.0,15886578000.0,103042273000.0,75291587000.0,,
2023-12-31,ACHC,USD,0001520697,2024-02-28,2024-02-28 16:05:50,2023,FY,100073000.0,0.0,100073000.0,429530000.0,5300000.0,61097000.0,596000000.0,2384390000.0,2225962000.0,73278000.0,2299240000.0,28700000.0,6658000.0,43853000.0,4762841000.0,0.0,5358841000.0,156132000.0,56477000.0,7097000.0,2165000.0,671007000.0,885781000.0,1342548000.0,111704000.0,1931000.0,129217000.0,1585400000.0,0.0,111704000.0,2471181000.0,0.0,913000.0,131721000.0,0.0,2649340000.0,2781974000.0,2887660000.0,5358841000.0,105686000.0,5358841000.0,28700000.0,1510729000.0,1410656000.0,https://www.sec.gov/Archives/edgar/data/1520697/000095017024022057/0000950170-24-022057-index.htm,https://www.sec.gov/Archives/edgar/data/1520697/000095017024022057/achc-20231231.htm
2022-12-31,ACHC,USD,0001520697,2023-02-28,2023-02-28 16:14:28,2022,FY,97649000.0,0.0,97649000.0,322439000.0,5087000.0,86037000.0,506125000.0,2087283000.0,2222805000.0,76041000.0,2298846000.0,27600000.0,2950000.0,65097000.0,4481776000.0,0.0,4987901000.0,104723000.0,47713000.0,10347000.0,6653000.0,229237000.0,388326000.0,1480970000.0,0.0,92588000.0,125033000.0,1698591000.0,0.0,142892000.0,2086917000.0,0.0,899000.0,153388000.0,-8.526512829121202e-08,2658440000.0,2812727000.0,2900984000.0,4987901000.0,88257000.0,4987901000.0,27600000.0,1528683000.0,1431034000.0,https://www.sec.gov/Archives/edgar/data/1520697/000156459023002737/0001564590-23-002737-index.htm,https://www.sec.gov/Archives/edgar/data/1520697/000156459023002737/achc-10k_20221231.htm
2021-12-31,ACHC,USD,0001520697,2022-03-01,2022-03-01 13:06:17,2021,FY,133813000.0,0.0,133813000.0,281332000.0,4786000.0,79886000.0,495031000.0,1904920000.0,2199937000.0,70145000.0,2270082000.0,27100000.0,3080000.0,67865000.0,4273047000.0,0.0,4768078000.0,98575000.0,41942000.0,13915000.0,30371000.0,233973000.0,404861000.0,1595467000.0,0.0,74368000.0,110505000.0,1780340000.0,0.0,140189000.0,2185201000.0,0.9999995231628418,890000.0,-119751000.0,2.5579538487363607e-07,2636349999.0,2517489000.0,2582877000.0,4768078000.0,65388000.0,4768078000.0,27100000.0,1637409000.0,1503596000.0,https://www.sec.gov/Archives/edgar/data/1520697/000156459022007930/0001564590-22-007930-index.htm,https://www.sec.gov/Archives/edgar/data/1520697/000156459022007930/achc-10k_20211231.htm
2020-12-31,ACHC,USD,0001520697,2021-02-26,2021-02-26 16:33:43,2020,FY,378697000.0,0.0,378697000.0,273551000.0,4851000.0,61332000.0,2523395000.0,1719833000.0,2105264000.0,68535000.0,2173799000.0,20400000.0,3209000.0,58726000.0,3975967000.0,0.0,6499362000.0,87815000.0,172394000.0,23108000.0,35946000.0,1012030000.0,1308185000.0,3052977000.0,55315000.0,50017000.0,133412000.0,3291721000.0,0.0,102945000.0,4599906000.0,0.0,880000.0,-310386000.0,-371365000.0,2580327000.0,1899456000.0,1954771000.0,6499362000.0,55315000.0,6499362000.0,20400000.0,3225371000.0,2846674000.0,https://www.sec.gov/Archives/edgar/data/1520697/000156459021009466/0001564590-21-009466-index.htm,https://www.sec.gov/Archives/edgar/data/1520697/000156459021009466/achc-10k_20201231.htm
