date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2023-12-31,AAL,USD,0000006201,2024-02-21,2024-02-21 07:59:46,2023,FY,1488000000.0,7000000000.0,8488000000.0,2026000000.0,2400000000.0,658000000.0,13572000000.0,38703000000.0,4091000000.0,2051000000.0,6142000000.0,163000000.0,2888000000.0,1590000000.0,49486000000.0,0.0,63058000000.0,2353000000.0,4941000000.0,0.0,9653000000.0,5115000000.0,22062000000.0,29270000000.0,5874000000.0,578000000.0,10476000000.0,46198000000.0,0.0,6452000000.0,68260000000.0,0.0,7000000.0,-7689000000.0,-4894000000.0,7374000000.0,-5202000000.0,-5202000000.0,63058000000.0,0.0,63058000000.0,7000000000.0,40663000000.0,39175000000.0,https://www.sec.gov/Archives/edgar/data/6201/000000620124000010/0000006201-24-000010-index.htm,https://www.sec.gov/Archives/edgar/data/4515/000000620124000010/aal-20231231.htm
2022-12-31,AAL,USD,0000006201,2023-02-22,2023-02-22 08:01:45,2022,FY,440000000.0,8525000000.0,8965000000.0,2138000000.0,2279000000.0,892000000.0,15269000000.0,38294000000.0,4091000000.0,2059000000.0,6150000000.0,-7079000000.0,3099000000.0,8983000000.0,49447000000.0,0.0,64716000000.0,2149000000.0,4739000000.0,569000000.0,9914000000.0,4694000000.0,21496000000.0,38948000000.0,5976000000.0,5178000000.0,-1083000000.0,49019000000.0,0.0,8024000000.0,70515000000.0,0.0,6000000.0,-8511000000.0,-4585000000.0,7291000000.0,-5799000000.0,864000000.0,64716000000.0,6663000000.0,64716000000.0,1446000000.0,43687000000.0,43247000000.0,https://www.sec.gov/Archives/edgar/data/6201/000000620123000018/0000006201-23-000018-index.htm,https://www.sec.gov/Archives/edgar/data/4515/000000620123000018/aal-20221231.htm
2021-12-31,AAL,USD,0000006201,2022-02-22,2022-02-22 08:03:11,2021,FY,273000000.0,12158000000.0,12431000000.0,1505000000.0,1795000000.0,1605000000.0,17336000000.0,37362000000.0,4091000000.0,1988000000.0,6079000000.0,239000000.0,3556000000.0,1870000000.0,49106000000.0,0.0,66442000000.0,1772000000.0,3995000000.0,0.0,8983000000.0,4255000000.0,19005000000.0,42157000000.0,6239000000.0,5053000000.0,1328000000.0,54777000000.0,0.0,8092000000.0,73782000000.0,0.0,6000000.0,-8638000000.0,-5942000000.0,7234000000.0,-7340000000.0,-7340000000.0,66442000000.0,0.0,66442000000.0,12158000000.0,46152000000.0,45879000000.0,https://www.sec.gov/Archives/edgar/data/6201/000000620122000026/0000006201-22-000026-index.htm,https://www.sec.gov/Archives/edgar/data/4515/000000620122000026/aal-20211231.htm
2020-12-31,AAL,USD,0000006201,2021-02-17,2021-02-17 17:17:57,2020,FY,245000000.0,6619000000.0,6864000000.0,1342000000.0,1614000000.0,1275000000.0,11095000000.0,39738000000.0,4091000000.0,2029000000.0,6120000000.0,161000000.0,3239000000.0,1655000000.0,50913000000.0,0.0,62008000000.0,1196000000.0,4448000000.0,0.0,6790000000.0,4135000000.0,16569000000.0,36573000000.0,7162000000.0,7069000000.0,1502000000.0,52306000000.0,0.0,8428000000.0,68875000000.0,0.0,6000000.0,-6664000000.0,-7103000000.0,6894000000.0,-6867000000.0,-6867000000.0,62008000000.0,0.0,62008000000.0,6619000000.0,41021000000.0,40776000000.0,https://www.sec.gov/Archives/edgar/data/6201/000000620121000014/0000006201-21-000014-index.htm,https://www.sec.gov/Archives/edgar/data/4515/000000620121000014/aal-20201231.htm
2019-12-31,AAL,USD,0000006201,2020-02-19,2020-02-19 07:31:30,2019,FY,280000000.0,3546000000.0,3826000000.0,1750000000.0,1851000000.0,779000000.0,8206000000.0,43732000000.0,4091000000.0,2084000000.0,6175000000.0,204000000.0,645000000.0,1033000000.0,51789000000.0,0.0,59995000000.0,2062000000.0,4569000000.0,0.0,8001000000.0,3679000000.0,18311000000.0,28875000000.0,5422000000.0,6052000000.0,1453000000.0,41802000000.0,0.0,9129000000.0,60113000000.0,0.0,4000000.0,2264000000.0,-6331000000.0,3945000000.0,-118000000.0,-118000000.0,59995000000.0,0.0,59995000000.0,3546000000.0,33444000000.0,33164000000.0,https://www.sec.gov/Archives/edgar/data/6201/000000620120000023/0000006201-20-000023-index.htm,https://www.sec.gov/Archives/edgar/data/4515/000000620120000023/a10k123119.htm
2019-12-31,AAXN,USD,0000000000,2020-02-28,2020-02-27 18:32:54,2019,FY,172250000.0,178534000.0,350784000.0,194596000.0,38845000.0,34866000.0,619091000.0,53423000.0,25013000.0,12771000.0,37784000.0,0.0,27688000.0,107653000.0,226548000.0,0.0,845639000.0,25874000.0,0.0,0.0,120838000.0,48854000.0,195566000.0,0.0,87936000.0,354000.0,18288000.0,106578000.0,0.0,0.0,302144000.0,0.0,1000.0,172265000.0,-41832000.0,413061000.0,543495000.0,543495000.0,845639000.0,0.0,845639000.0,178534000.0,0.0,-172250000.0,https://www.sec.gov/Archives/edgar/data/1069183/000106918320000016/0001069183-20-000016-index.htm,https://www.sec.gov/Archives/edgar/data/1069183/000106918320000016/a10kaaxn123119.htm
2018-12-31,AAXN,USD,0000000000,2019-02-27,2019-02-27 17:28:57,2018,FY,349462000.0,0.0,349462000.0,144539000.0,33763000.0,30391000.0,558155000.0,37893000.0,24981000.0,15935000.0,40916000.0,0.0,19347000.0,63229000.0,161385000.0,0.0,719540000.0,15164000.0,0.0,0.0,109718000.0,41129000.0,166011000.0,0.0,74417000.0,0.0,11788000.0,86205000.0,0.0,0.0,252216000.0,0.0,1000.0,171383000.0,-39885000.0,335825000.0,467324000.0,467324000.0,719540000.0,0.0,719540000.0,0.0,0.0,-349462000.0,https://www.sec.gov/Archives/edgar/data/1069183/000106918319000023/0001069183-19-000023-index.htm,https://www.sec.gov/Archives/edgar/data/1069183/000106918319000023/a10kaaxn123118.htm
2017-12-31,AAXN,USD,0000000000,2018-03-01,2018-03-01 15:49:38,2017,FY,75105000.0,6862000.0,81967000.0,56064000.0,45465000.0,21696000.0,205192000.0,31172000.0,14927000.0,18823000.0,33750000.0,0.0,15755000.0,52243000.0,132920000.0,0.0,338112000.0,8592000.0,0.0,0.0,74074000.0,25284000.0,107950000.0,0.0,54881000.0,0.0,7837000.0,62718000.0,0.0,0.0,170668000.0,0.0,1000.0,123185000.0,-36477000.0,80735000.0,167444000.0,167444000.0,338112000.0,0.0,338112000.0,6862000.0,0.0,-75105000.0,https://www.sec.gov/Archives/edgar/data/1069183/000106918318000020/0001069183-18-000020-index.htm,https://www.sec.gov/Archives/edgar/data/1069183/000106918318000020/a10kaaxn123117.htm
2016-12-31,AAXN,USD,0000000000,2017-03-06,2017-03-06 17:27:32,2016,FY,40651000.0,48415000.0,89066000.0,39466000.0,34841000.0,13858000.0,177231000.0,24004000.0,10442000.0,15218000.0,25660000.0,0.0,19515000.0,31753000.0,100932000.0,0.0,278163000.0,10736000.0,0.0,0.0,47285000.0,20018000.0,78039000.0,0.0,40054000.0,0.0,9182000.0,49236000.0,0.0,0.0,127275000.0,0.0,1000.0,118275000.0,-37799000.0,70411000.0,150888000.0,150888000.0,278163000.0,0.0,278163000.0,48415000.0,0.0,-40651000.0,https://www.sec.gov/Archives/edgar/data/1069183/000106918317000042/0001069183-17-000042-index.htm,https://www.sec.gov/Archives/edgar/data/1069183/000106918317000042/a10ktasr123116.htm
2015-12-31,AAXN,USD,0000000000,2016-03-07,2016-03-04 19:16:42,2015,FY,59526000.0,50254000.0,109780000.0,27701000.0,15763000.0,8165000.0,161409000.0,21848000.0,9596000.0,7588000.0,17184000.0,0.0,13719000.0,15721000.0,68472000.0,0.0,229881000.0,7333000.0,87000.0,0.0,22077000.0,8643000.0,38140000.0,81000.0,30190000.0,1315000.0,3151000.0,34737000.0,0.0,0.0,72877000.0,0.0,1000.0,100978000.0,-36020000.0,92045000.0,157004000.0,157004000.0,229881000.0,0.0,229881000.0,50254000.0,168000.0,-59358000.0,https://www.sec.gov/Archives/edgar/data/1069183/000106918316000148/0001069183-16-000148-index.htm,https://www.sec.gov/Archives/edgar/data/1069183/000106918316000148/a10ktasr123115.htm
2023-12-31,ADTN,USD,0000926282,2024-03-15,2024-03-15 14:36:30,2023,FY,87167000.0,0.0,87167000.0,241828000.0,362295000.0,43466000.0,734756000.0,160494000.0,353415000.0,327985000.0,681400000.0,27743000.0,25787000.0,52332000.0,947756000.0,0.0,1682512000.0,160645000.0,7720000.0,5221000.0,46731000.0,64415000.0,279511000.0,195000000.0,25109000.0,35655000.0,101658999.0,357422999.0,1.0,31420000.0,636934000.0,0.0,790000.0,-243908000.0,47461000.0,789479000.0,593822000.0,1045578000.0,1682512000.0,451756000.0,1682512000.0,27743000.0,234140000.0,146973000.0,https://www.sec.gov/Archives/edgar/data/926282/000095017024032089/0000950170-24-032089-index.htm,https://www.sec.gov/Archives/edgar/data/926282/000095017024032089/adtn-20231231.htm
2022-12-31,ADTN,USD,0000926282,2023-03-01,2023-03-01 16:15:47,2022,FY,108644000.0,340000.0,108984000.0,312267000.0,427531000.0,33577000.0,882359000.0,111493000.0,381724000.0,401211000.0,782935000.0,32665000.0,6210000.0,66203000.0,999506000.0,0.0,1881865000.0,237699000.0,120534000.0,9032000.0,41193000.0,89149000.0,488575000.0,22807000.0,19239000.0,61629000.0,-13998000.0,89677000.0,0.0,22807000.0,578252000.0,0.0,781000.0,55338000.0,46713000.0,891709000.0,994541000.0,1303613000.0,1881865000.0,309072000.0,1881865000.0,33005000.0,143341000.0,34697000.0,https://www.sec.gov/Archives/edgar/data/926282/000095017023005536/0000950170-23-005536-index.htm,https://www.sec.gov/Archives/edgar/data/926282/000095017023005536/adtn-20221231.htm
2021-12-31,ADTN,USD,0000926282,2022-02-25,2022-02-25 11:01:06,2021,FY,56603000.0,350000.0,56953000.0,169970000.0,139891000.0,9511000.0,376325000.0,55766000.0,6968000.0,19293000.0,26261000.0,70615000.0,9079000.0,30971000.0,192692000.0,0.0,569017000.0,102489000.0,1730000.0,6560000.0,17737000.0,33403000.0,155359000.0,3269000.0,9271000.0,9629000.0,34387000.0,56556000.0,0.0,3269000.0,211915000.0,0.0,797000.0,740820000.0,-11914000.0,-372601000.0,357102000.0,357102000.0,569017000.0,0.0,569017000.0,70965000.0,4999000.0,-51604000.0,https://www.sec.gov/Archives/edgar/data/926282/000095017022002054/0000950170-22-002054-index.htm,https://www.sec.gov/Archives/edgar/data/926282/000095017022002054/adtn-20211231.htm
2020-12-31,ADTN,USD,0000926282,2021-02-26,2021-02-26 16:10:04,2020,FY,60161000.0,3131000.0,63292000.0,120358000.0,118715000.0,8311000.0,310676000.0,62399000.0,6968000.0,23470000.0,30438000.0,80130000.0,9869000.0,25425000.0,208261000.0,0.0,518937000.0,43187000.0,1806000.0,1301000.0,14092000.0,28366000.0,87451000.0,3574000.0,6888000.0,-3574000.0,51654000.0,58542000.0,0.0,3574000.0,145993000.0,0.0,797000.0,781813000.0,-11639000.0,-398027000.0,372944000.0,372944000.0,518937000.0,0.0,518937000.0,83261000.0,5380000.0,-54781000.0,https://www.sec.gov/Archives/edgar/data/926282/000156459021009423/0001564590-21-009423-index.htm,https://www.sec.gov/Archives/edgar/data/926282/000156459021009423/adtn-10k_20201231.htm
2019-12-31,ADTN,USD,0000926282,2020-02-25,2020-02-25 16:54:37,2019,FY,76215000.0,30801000.0,107016000.0,107097000.0,97987000.0,7892000.0,319992000.0,73708000.0,6968000.0,27821000.0,34789000.0,94489000.0,7561000.0,14261000.0,224808000.0,0.0,544800000.0,44552000.0,24600000.0,3512000.0,11963000.0,32317000.0,113432000.0,5818000.0,6012000.0,-5818000.0,45969000.0,51981000.0,0.0,5818000.0,165413000.0,0.0,797000.0,806702000.0,-16417000.0,-411695000.0,379387000.0,379387000.0,544800000.0,0.0,544800000.0,125290000.0,24600000.0,-51615000.0,https://www.sec.gov/Archives/edgar/data/926282/000156459020006425/0001564590-20-006425-index.htm,https://www.sec.gov/Archives/edgar/data/926282/000156459020006425/adtn-10k_20191231.htm
2020-12-31,ALXN,USD,0000899866,2021-02-08,2021-02-08 07:37:01,2020,FY,2964500000.0,34900000.0,2999400000.0,1409300000.0,775700000.0,648600000.0,5833000000.0,1461900000.0,5100100000.0,3002400000.0,8102500000.0,0.0,2199400000.0,506200000.0,12270000000.0,0.0,18103000000.0,118600000.0,142400000.0,150900000.0,150900000.0,1212800000.0,1624700000.0,2419600000.0,0.0,1632200000.0,775300000.0,4827100000.0,0.0,0.0,6451800000.0,0.0,0.0,5243200000.0,-124600000.0,6532600000.0,11651200000.0,11651200000.0,18103000000.0,0.0,18103000000.0,34900000.0,2562000000.0,-402500000.0,https://www.sec.gov/Archives/edgar/data/899866/000089986621000014/0000899866-21-000014-index.htm,https://www.sec.gov/Archives/edgar/data/899866/000089986621000014/alxn-20201231.htm
2019-12-31,ALXN,USD,0000899866,2020-02-04,2020-02-04 06:30:53,2019,FY,2685500000.0,64000000.0,2749500000.0,1243200000.0,627600000.0,456100000.0,5076400000.0,1163000000.0,5037400000.0,3344300000.0,8381700000.0,0.0,2290200000.0,633300000.0,12468200000.0,0.0,17544600000.0,74000000.0,126700000.0,103900000.0,103900000.0,889700000.0,1194300000.0,2375000000.0,0.0,2081400000.0,622100000.0,5078500000.0,0.0,0.0,6272800000.0,0.0,0.0,4639800000.0,-66800000.0,6698800000.0,11271800000.0,11271800000.0,17544600000.0,0.0,17544600000.0,64000000.0,2501700000.0,-183800000.0,https://www.sec.gov/Archives/edgar/data/899866/000089986620000012/0000899866-20-000012-index.html,https://www.sec.gov/Archives/edgar/data/899866/000089986620000012/alxn10k12312019.htm
2018-12-31,ALXN,USD,0000899866,2019-02-06,2019-02-06 09:03:21,2018,FY,1365500000.0,198300000.0,1563800000.0,922300000.0,472500000.0,426400000.0,3385000000.0,1471000000.0,5037400000.0,3641300000.0,8678700000.0,0.0,0.0,397200000.0,10546900000.0,0.0,13931900000.0,74400000.0,343800000.0,24400000.0,24400000.0,731400000.0,1174000000.0,2501700000.0,0.0,391100000.0,699800000.0,3592600000.0,0.0,0.0,4766600000.0,0.0,0.0,2325800000.0,-9700000.0,6849200000.0,9165300000.0,9165300000.0,13931900000.0,0.0,13931900000.0,198300000.0,2845500000.0,1480000000.0,https://www.sec.gov/Archives/edgar/data/899866/000089986619000010/0000899866-19-000010-index.html,https://www.sec.gov/Archives/edgar/data/899866/000089986619000010/alxn10k12312018.htm
2017-12-31,ALXN,USD,0000899866,2018-02-08,2018-02-08 16:26:33,2017,FY,584400000.0,889700000.0,1474100000.0,726500000.0,460400000.0,292900000.0,2953900000.0,1325000000.0,5037400000.0,3954400000.0,8991800000.0,0.0,0.0,312600000.0,10629400000.0,0.0,13583300000.0,70800000.0,167400000.0,30700000.0,15900000.0,698400000.0,952500000.0,2720700000.0,0.0,365000000.0,652000000.0,3737700000.0,0.0,0.0,4690200000.0,0.0,0.0,2242100000.0,-34400000.0,6685400000.0,8893100000.0,8893100000.0,13583300000.0,0.0,13583300000.0,889700000.0,2888100000.0,2303700000.0,https://www.sec.gov/Archives/edgar/data/899866/000089986618000022/0000899866-18-000022-index.html,https://www.sec.gov/Archives/edgar/data/899866/000089986618000022/alxn10k12312017.htm
2016-12-31,ALXN,USD,0000899866,2017-02-16,2017-02-16 17:22:36,2016,FY,966000000.0,327000000.0,1293000000.0,650000000.0,375000000.0,260000000.0,2578000000.0,1036000000.0,5037000000.0,4303000000.0,9340000000.0,0.0,0.0,299000000.0,10675000000.0,0.0,13253000000.0,64000000.0,167000000.0,39000000.0,37000000.0,555000000.0,823000000.0,2888000000.0,0.0,396000000.0,452000000.0,3736000000.0,0.0,0.0,4559000000.0,0.0,0.0,1818000000.0,60000000.0,6816000000.0,8694000000.0,8694000000.0,13253000000.0,0.0,13253000000.0,327000000.0,3055000000.0,2089000000.0,https://www.sec.gov/Archives/edgar/data/899866/000089986617000044/0000899866-17-000044-index.html,https://www.sec.gov/Archives/edgar/data/899866/000089986617000044/alxn10k12312016.htm
2024-01-31,AMBA,USD,0001280263,2024-03-29,2024-03-29 15:00:42,2024,FY,144921000.0,75013000.0,219934000.0,24950000.0,29043000.0,6230000.0,280157000.0,15689000.0,303625000.0,55136000.0,358761000.0,55136000.0,234000.0,-52322000.0,377498000.0,0.0,657655000.0,28503000.0,3443000.0,1541000.0,894000.0,50139000.0,82979000.0,1896000.0,0.0,4617000.0,8292000.0,14805000.0,0.0,1896000.0,97784000.0,0.0,18000.0,-134931000.0,-183000.0,694967000.0,559871000.0,559871000.0,657655000.0,0.0,657655000.0,75013000.0,5339000.0,-139582000.0,https://www.sec.gov/Archives/edgar/data/1280263/000095017024038555/0000950170-24-038555-index.htm,https://www.sec.gov/Archives/edgar/data/1280263/000095017024038555/amba-20240131.htm
2023-01-31,AMBA,USD,0001280263,2023-03-31,2023-03-31 14:31:07,2023,FY,113541000.0,93322000.0,206863000.0,51987000.0,40486000.0,5288000.0,304632000.0,20153000.0,303625000.0,58497000.0,362122000.0,0.0,19276000.0,4012000.0,405563000.0,0.0,710195000.0,17845000.0,3539000.0,4112000.0,1311000.0,60767000.0,83462000.0,5097000.0,0.0,1120000.0,14428000.0,20645000.0,0.0,8636000.0,104107000.0,0.0,18000.0,34486000.0,-492000.0,572076000.0,606088000.0,606088000.0,710195000.0,0.0,710195000.0,93322000.0,8636000.0,-104905000.0,https://www.sec.gov/Archives/edgar/data/1280263/000095017023011305/0000950170-23-011305-index.htm,https://www.sec.gov/Archives/edgar/data/1280263/000095017023011305/amba-20230131.htm
2022-01-31,AMBA,USD,0001280263,2022-04-01,2022-04-01 16:00:00,2022,FY,171043000.0,0.0,171043000.0,44307000.0,45219000.0,6179000.0,266748000.0,21261000.0,303625000.0,46302000.0,349927000.0,0.0,15340000.0,4269000.0,390797000.0,0.0,657545000.0,31170000.0,3391000.0,1245000.0,1414000.0,53309000.0,89284000.0,8322000.0,0.0,1769000.0,10994000.0,21085000.0,0.0,11713000.0,110369000.0,0.0,17000.0,99872000.0,1.4210854715202004e-08,447287000.0,547176000.0,547176000.0,657545000.0,0.0,657545000.0,0.0,11713000.0,-159330000.0,https://www.sec.gov/Archives/edgar/data/1280263/000156459022013224/0001564590-22-013224-index.htm,https://www.sec.gov/Archives/edgar/data/1280263/000156459022013224/amba-10k_20220131.htm
2021-01-31,AMBA,USD,0001280263,2021-03-31,2021-03-31 14:00:55,2021,FY,241274000.0,199434000.0,440708000.0,24974000.0,26081000.0,5541000.0,497304000.0,15189000.0,26601000.0,18703000.0,45304000.0,0.0,10914000.0,4569000.0,75976000.0,0.0,573280000.0,21124000.0,2911000.0,962000.0,844000.0,49088000.0,73967000.0,7525000.0,-1288000.0,1288000.0,16812000.0,24337000.0,0.0,10436000.0,98304000.0,0.0,16000.0,126283000.0,1219000.0,347458000.0,474976000.0,474976000.0,573280000.0,0.0,573280000.0,199434000.0,10436000.0,-230838000.0,https://www.sec.gov/Archives/edgar/data/1280263/000156459021016988/0001564590-21-016988-index.htm,https://www.sec.gov/Archives/edgar/data/1280263/000156459021016988/amba-10k_20210131.htm
2020-01-31,AMBA,USD,0001280263,2020-03-27,2020-03-27 13:17:08,2020,FY,231403000.0,173345000.0,404748000.0,18487000.0,22971000.0,4984000.0,451190000.0,15549000.0,26601000.0,17826000.0,44427000.0,0.0,10400000.0,5710000.0,76086000.0,0.0,527276000.0,14910000.0,2181000.0,691000.0,701000.0,35661000.0,53453000.0,7975000.0,-1288000.0,1288000.0,17776000.0,25751000.0,0.0,10156000.0,79204000.0,0.0,15000.0,186069000.0,768000.0,261220000.0,448072000.0,448072000.0,527276000.0,0.0,527276000.0,173345000.0,10156000.0,-221247000.0,https://www.sec.gov/Archives/edgar/data/1280263/000156459020013513/0001564590-20-013513-index.htm,https://www.sec.gov/Archives/edgar/data/1280263/000156459020013513/amba-10k_20200131.htm
2023-12-31,AMED,USD,0000896262,2024-02-22,2024-02-22 13:00:14,2023,FY,145863000.0,0.0,145863000.0,328173000.0,0.0,22899000.0,496935000.0,130783999.0,1244679000.0,102675000.0,1347354000.0,79700000.0,40635000.0,-35237999.0,1563235000.0,0.0,2060170000.0,28237000.0,62600000.0,0.0,0.0,382884000.0,473721000.0,346762000.0,77850999.0,40635000.0,1418000.0,466665999.0,1.0,77851000.0,940387000.0,1.1920928955078125e-07,38000.0,747925000.0,-1.1368683772161603e-07,318550999.0,1066513999.0,1119782999.0,2060170000.0,53269000.0,2060170000.0,79700000.0,487213000.0,341350000.0,https://www.sec.gov/Archives/edgar/data/896262/000089626224000014/0000896262-24-000014-index.htm,https://www.sec.gov/Archives/edgar/data/896262/000089626224000014/amed-20231231.htm
2022-12-31,AMED,USD,0000896262,2023-02-16,2023-02-16 08:00:48,2022,FY,40540000.0,0.0,40540000.0,296785000.0,25221000.0,26415000.0,388961000.0,118882000.0,1287399000.0,101167000.0,1388566000.0,60500000.0,20411000000.0,-20391664000.0,1587284000.0,0.0,1976245000.0,43735000.0,49017000.0,0.0,20411000000.0,-20148223000.0,355529000.0,488924000.0,0.0,20411000.0,4808000.0,514143000.0,0.0,103025000.0,869672000.0,0.0,38000.0,757672000.0,5.6843418860808015e-08,293863000.0,1051573000.0,1106573000.0,1976245000.0,55000000.0,1976245000.0,60500000.0,537941000.0,497401000.0,https://www.sec.gov/Archives/edgar/data/896262/000089626223000017/0000896262-23-000017-index.htm,https://www.sec.gov/Archives/edgar/data/896262/000089626223000017/amed-20221231.htm
2021-12-31,AMED,USD,0000896262,2022-02-24,2022-02-24 08:02:16,2021,FY,42694000.0,0.0,42694000.0,274961000.0,13431000.0,25598000.0,356684000.0,119692000.0,1196090000.0,111190000.0,1307280000.0,53100000.0,289000.0,19923000.0,1500284000.0,0.0,1856968000.0,38217000.0,44228000.0,0.0,295201000.0,-3364000.0,374282000.0,501384000.0,0.0,0.0,4979000.0,506363000.0,0.0,100542000.0,880645000.0,0.0,38000.0,639063000.0,-5.6843418860808015e-08,292250000.0,931351000.0,976323000.0,1856968000.0,44972000.0,1856968000.0,53100000.0,545612000.0,502918000.0,https://www.sec.gov/Archives/edgar/data/896262/000089626222000020/0000896262-22-000020-index.htm,https://www.sec.gov/Archives/edgar/data/896262/000089626222000020/amed-20211231.htm
2020-12-31,AMED,USD,0000896262,2021-02-25,2021-02-25 08:02:16,2020,FY,81808000.0,0.0,81808000.0,255145000.0,11766000.0,13265000.0,361984000.0,117159000.0,932685000.0,74183000.0,1006868000.0,14200000.0,47987000.0,19000000.0,1205214000.0,0.0,1567198000.0,42674000.0,40542000.0,0.0,60000000.0,313121000.0,456337000.0,266498000.0,-27700000.0,27700000.0,33622000.0,300120000.0,0.0,92033000.0,756457000.0,0.0,38000.0,429991000.0,0.0,379195000.0,809224000.0,810741000.0,1567198000.0,1517000.0,1567198000.0,14200000.0,307040000.0,225232000.0,https://www.sec.gov/Archives/edgar/data/896262/000089626221000045/0000896262-21-000045-index.htm,https://www.sec.gov/Archives/edgar/data/896262/000089626221000045/amed-20201231.htm
2019-12-31,AMED,USD,0000896262,2020-02-19,2020-02-19 09:39:49,2019,FY,30294000.0,0.0,30294000.0,237596000.0,74439000.0,8225000.0,350554000.0,112904000.0,658500000.0,64748000.0,723248000.0,35700000.0,21427000.0,18912000.0,912191000.0,0.0,1262745000.0,31259000.0,37696000.0,500000.0,261077000.0,-3089000.0,326943000.0,288384000.0,0.0,0.0,5905000.0,294289000.0,0.0,83897000.0,621232000.0,0.0,37000.0,246383000.0,15000.0,394015000.0,640450000.0,641513000.0,1262745000.0,1063000.0,1262745000.0,35700000.0,326080000.0,295786000.0,https://www.sec.gov/Archives/edgar/data/896262/000089626220000006/0000896262-20-000006-index.htm,https://www.sec.gov/Archives/edgar/data/896262/000089626220000006/amed-20193112x10xk.htm
2023-12-31,AMKR,USD,0001047127,2024-02-16,2024-02-16 15:59:56,2023,FY,1119818000.0,474869000.0,1594687000.0,1149493000.0,393128000.0,58502000.0,3195810000.0,3416451000.0,20003000.0,0.0,20003000.0,799000.0,73585000.0,64477000.0,3575315000.0,0.0,6771125000.0,754453000.0,223001000.0,35215000.0,71117000.0,335904000.0,1384475000.0,1071832000.0,89529000.0,11981000.0,218273000.0,1391615000.0,0.0,89529000.0,2776090000.0,0.0,292000.0,2159831000.0,16349999.0,1785835001.0,3962308000.0,3995034999.0,6771125000.0,32726999.0,6771125000.0,475668000.0,1384362000.0,264544000.0,https://www.sec.gov/Archives/edgar/data/1047127/000104712724000019/0001047127-24-000019-index.htm,https://www.sec.gov/Archives/edgar/data/1047127/000104712724000019/amkr-20231231.htm
2022-12-31,AMKR,USD,0001047127,2023-02-22,2023-02-22 15:43:06,2022,FY,959072000.0,281964000.0,1241036000.0,1365504000.0,629576000.0,65123000.0,3301239000.0,3306777000.0,21517000.0,0.0,21517000.0,3334000.0,86616000.0,102274000.0,3520518000.0,0.0,6821757000.0,899164000.0,214804000.0,50685000.0,81459000.0,466984000.0,1662411000.0,1164266000.0,-46626000.0,46626000.0,295379000.0,1459645000.0,0.0,146736000.0,3122056000.0,0.0,291000.0,1874644000.0,16699000.0,1777118000.0,3668752000.0,3699701000.0,6821757000.0,30949000.0,6821757000.0,281964000.0,1379070000.0,419998000.0,https://www.sec.gov/Archives/edgar/data/1047127/000104712723000009/0001047127-23-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1047127/000104712723000009/amkr-20221231.htm
2021-12-31,AMKR,USD,0001047127,2022-02-18,2022-02-18 14:54:10,2021,FY,826744000.0,251530000.0,1078274000.0,1258767000.0,484959000.0,33601000.0,2856563000.0,3030800000.0,24516000.0,0.0,24516000.0,3815000.0,83596000.0,39264000.0,3181991000.0,0.0,6038554000.0,828727000.0,217241000.0,38957000.0,117741000.0,516026000.0,1679735000.0,1068925000.0,-49378000.0,49378000.0,317348000.0,1386273000.0,0.0,148170000.0,3066008000.0,0.0,290000.0,1163939000.0,19978000.0,1758069000.0,2942276000.0,2972546000.0,6038554000.0,30270000.0,6038554000.0,251530000.0,1286166000.0,459422000.0,https://www.sec.gov/Archives/edgar/data/1047127/000104712722000006/0001047127-22-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1047127/000104712722000006/amkr-20211231.htm
2020-12-31,AMKR,USD,0001047127,2021-02-19,2021-02-19 15:01:29,2020,FY,698002000.0,133769000.0,831771000.0,962643000.0,297293000.0,40218000.0,2132932000.0,2713238000.0,27325000.0,0.0,27325000.0,3188000.0,95045000.0,50583000.0,2889379000.0,0.0,5022311000.0,636434000.0,149007000.0,26602000.0,30269000.0,500277000.0,1315987000.0,1089759000.0,-39508000.0,39508000.0,262606000.0,1352365000.0,0.0,84420000.0,2668352000.0,0.0,289000.0,562502000.0,27270000.0,1735638000.0,2325699000.0,2353959000.0,5022311000.0,28260000.0,5022311000.0,133769000.0,1238766000.0,540764000.0,https://www.sec.gov/Archives/edgar/data/1047127/000104712721000010/0001047127-21-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1047127/000104712721000010/amkr-20201231.htm
